Brand,Engine_Displacement,Fuel_Type,Insurance,Kms_Driven,Location,Model,Ownership,Price,Registration_Year,Seats,Transmission
26,999.0,4,1,10000,2,1046,1,800000.0,2022,5,0
9,1198.0,4,0,50000,2,189,1,430000.0,2015,5,0
29,1987.0,4,0,7000,2,979,1,3700000.0,2023,7,0
9,1497.0,4,0,72465,2,411,1,819999.9999999999,2019,5,1
10,1591.0,4,0,21000,2,531,3,819999.9999999999,2016,5,1
8,1497.0,4,0,82000,2,639,1,690000.0,2019,5,0
28,1199.0,4,1,20000,2,1232,1,600000.0,2021,5,1
17,1451.0,4,1,6100,2,889,3,2236000.0,2017,5,1
10,1591.0,4,1,60000,2,1793,3,819999.9999999999,2017,5,1
19,998.0,4,0,67793,2,154,3,237000.0,2014,5,1
10,1197.0,4,0,78421,2,2085,1,501000.0,2015,5,1
19,1197.0,4,0,60000,2,1594,1,480000.0,2016,5,1
10,1197.0,4,1,29925,2,821,1,483000.0,2017,5,1
9,1199.0,4,0,80180,2,985,3,491000.0,2017,5,0
19,1197.0,4,0,63938,2,1594,1,475000.0,2015,5,1
3,936.0,1,1,150000,2,260,1,115000.0,2013,5,1
19,1248.0,1,0,24000,2,693,1,1150000.0,2019,7,1
28,1199.0,4,0,42931,2,1698,1,580000.0,2021,5,1
10,1197.0,4,3,88265,2,823,1,428000.0,2019,5,1
19,1197.0,4,3,93607,2,1575,1,545000.0,2019,5,1
19,998.0,4,0,30000,2,1385,1,475000.0,2022,5,1
29,1987.0,4,0,19000,2,979,1,3850000.0,2024,7,0
9,1199.0,4,1,70000,2,205,1,550000.0,2018,5,0
13,1956.0,1,1,90000,2,487,1,2050000.0,2022,5,1
8,1499.0,4,0,48593,2,222,1,490000.00000000006,2019,5,0
10,1197.0,4,0,44259,2,2022,1,560000.0,2020,5,1
21,3982.0,4,0,88000,2,122,1,1700000.0,2015,5,0
8,1498.0,1,1,70000,2,221,3,450000.0,2015,5,1
9,1498.0,1,1,160000,2,1859,1,600000.0,2017,5,1
10,1197.0,4,3,24175,2,2108,1,687000.0,2021,5,1
9,1198.0,4,0,60983,2,198,1,425000.0,2014,5,1
19,998.0,4,0,26800,2,158,1,380000.0,2018,5,0
9,1497.0,4,1,70000,2,444,1,859000.0,2019,5,1
30,999.0,4,3,93319,2,1203,1,517000.0,2018,5,1
18,1497.0,1,1,60000,2,1109,1,1300000.0,2020,8,1
17,1451.0,4,1,30000,2,879,1,1200000.0,2020,6,1
10,1197.0,4,1,20000,2,848,1,600000.0,2022,5,1
8,1399.0,1,0,50000,2,749,1,340000.0,2015,5,1
26,999.0,4,1,20000,2,1017,1,450000.0,2017,5,0
9,1198.0,4,0,25000,2,195,1,490000.00000000006,2016,5,1
31,1984.0,1,0,67000,2,1733,3,1300000.0,2016,5,0
9,1199.0,4,0,43534,2,183,1,375000.0,2015,5,1
10,1197.0,4,0,26107,2,2056,1,290000.0,2011,5,1
28,1199.0,4,2,29639,2,1681,1,483000.0,2019,5,1
10,1197.0,4,0,66213,2,2085,1,490000.00000000006,2014,5,1
30,1498.0,1,1,40000,2,1208,1,800000.0,2017,5,1
19,1197.0,4,1,40000,2,1588,1,430000.0,2019,5,1
19,1197.0,4,1,74570,2,1575,1,489000.0,2016,5,1
19,998.0,4,0,12000,2,358,1,610000.0,2022,5,0
19,1197.0,4,0,81948,2,247,3,528000.0,2017,5,0
19,1197.0,4,1,100000,2,250,1,590000.0,2016,5,1
21,2987.0,1,1,150000,2,49,3,5500000.0,2018,7,0
10,1197.0,4,0,33335,2,848,1,573000.0,2020,5,1
9,1199.0,4,0,40000,2,985,1,650000.0,2016,5,0
10,1591.0,4,0,19000,2,1825,1,950000.0,2019,5,0
19,998.0,4,1,44876,2,356,1,422000.0,2018,5,1
28,1199.0,4,3,36530,2,1675,1,416000.0,2019,5,1
31,1969.0,1,0,47000,2,1934,3,4150000.0,2017,7,0
1,2993.0,1,0,41000,2,56,1,5400000.0,2020,5,0
14,1353.0,4,0,44891,2,1465,1,1191000.0,2021,5,1
14,998.0,4,1,6500,2,1501,1,1090000.0,2022,5,1
30,999.0,4,1,47003,2,1203,3,525000.0,2019,5,1
9,1497.0,4,1,87877,2,432,1,489000.0,2015,5,1
18,1198.0,4,2,32832,2,1014,3,520000.0,2018,6,1
1,2993.0,1,0,45000,2,56,3,4500000.0,2019,5,0
10,1197.0,4,0,94881,2,2022,1,456000.0,2019,5,1
10,1497.0,4,0,26000,2,537,1,1190000.0,2021,5,1
24,1198.0,4,0,61980,2,1119,1,295000.0,2014,5,1
10,998.0,4,0,69378,2,1777,1,819999.9999999999,2020,5,1
0,1968.0,1,1,40000,2,86,1,2100000.0,2020,5,0
19,1197.0,4,0,24000,2,1594,1,699000.0,2022,5,1
17,1498.0,4,0,15000,2,228,1,1475000.0,2023,5,0
26,999.0,4,2,64418,2,1711,1,516000.0,2021,7,0
9,1497.0,4,1,82410,2,432,1,450000.0,2014,5,1
19,998.0,4,0,39500,2,159,3,345000.0,2015,5,0
8,1399.0,1,1,100000,2,749,3,160000.0,2011,5,1
9,1199.0,4,1,50000,2,985,1,550000.0,2018,5,0
1,1995.0,1,0,25000,2,17,1,2550000.0,2016,5,0
1,1995.0,1,1,50000,2,0,4,1150000.0,2014,5,0
24,999.0,4,0,9800,2,1099,1,560000.0,2022,5,1
10,1197.0,4,0,51000,2,2060,1,325000.0,2012,5,1
10,1197.0,4,1,50000,2,1763,1,600000.0,2021,5,1
27,999.0,4,1,27000,2,1064,1,1595000.0,2021,5,0
19,998.0,4,0,40000,2,1886,1,485000.0,2019,5,1
13,1956.0,1,0,12000,2,482,1,2250000.0,2022,5,1
10,1197.0,4,0,16000,2,1767,1,1050000.0,2023,5,1
29,2393.0,1,1,60000,2,967,3,1850000.0,2021,8,1
14,1497.0,4,1,30000,2,1480,1,1200000.0,2020,5,1
10,1197.0,4,0,67319,2,239,3,519000.00000000006,2020,5,0
5,799.0,4,1,30000,2,1343,1,361000.0,2022,5,1
18,2179.0,1,1,90000,2,2033,1,450000.0,2017,8,1
10,998.0,4,0,32000,2,1764,1,800000.0,2019,5,1
10,1197.0,4,1,60000,2,2074,1,473000.00000000006,2018,5,1
9,1497.0,4,0,53047,2,441,1,888000.0000000001,2019,5,0
10,2199.0,1,0,142000,2,1424,1,750000.0,2014,7,1
3,1199.0,4,0,52215,2,265,1,195000.0,2011,5,1
30,999.0,4,0,62000,2,1751,1,799000.0,2020,5,1
10,998.0,4,0,10000,2,2092,1,1090000.0,2024,5,0
28,1199.0,4,0,82794,2,1662,1,361000.0,2017,5,1
21,2987.0,1,1,120000,2,622,0,700000.0,2009,5,0
9,1199.0,4,1,42742,2,987,1,500000.0,2017,5,1
10,1197.0,4,0,47521,2,2063,1,345000.0,2012,5,0
19,1197.0,4,0,12000,2,1588,1,690000.0,2024,5,1
9,1497.0,4,1,108818,2,408,1,530000.0,2015,5,1
10,998.0,4,1,31304,2,2098,1,763000.0,2021,5,1
19,1197.0,4,2,56392,2,258,3,591000.0,2021,5,1
10,1493.0,1,0,42000,2,1769,1,1290000.0,2023,5,1
10,1591.0,4,0,25000,2,530,1,1150000.0,2020,5,1
30,1197.0,4,0,41686,2,1742,1,654000.0,2018,5,0
8,3198.0,1,1,22000,2,675,1,3390000.0,2019,7,0
21,2987.0,1,1,120000,2,49,1,5500000.0,2018,7,0
19,1248.0,1,0,125876,2,1602,1,480000.0,2014,5,1
19,993.0,4,1,80000,2,2047,1,150000.0,2017,5,1
19,1197.0,4,1,75000,2,252,1,560000.0,2017,5,1
1,1995.0,1,1,60000,2,14,3,700000.0,2010,5,0
19,998.0,4,0,26000,2,361,1,525000.0,2020,5,1
28,1199.0,4,0,81026,2,1698,1,441000.0,2019,5,1
10,1493.0,1,0,23000,2,547,1,1775000.0,2022,5,0
10,1197.0,4,0,13000,2,2112,1,1090000.0,2023,5,0
10,1197.0,4,1,60000,2,2081,1,600000.0,2017,5,1
10,1197.0,4,1,60000,2,2114,1,580000.0,2015,5,1
9,1199.0,4,0,44712,2,188,1,565000.0,2019,5,1
9,1497.0,4,0,72686,2,439,1,678000.0,2018,5,0
19,1197.0,4,1,60000,2,1575,1,450000.0,2015,5,1
19,1197.0,4,1,70768,2,1603,1,558000.0,2019,5,1
30,999.0,4,3,21223,2,1626,1,1175000.0,2022,5,1
27,1598.0,1,1,100000,2,1327,1,450000.0,2012,5,1
9,1199.0,4,0,27963,2,991,1,670000.0,2018,5,0
26,799.0,4,1,60000,2,1039,1,250000.0,2016,5,1
29,2982.0,1,0,235000,2,762,3,1150000.0,2011,7,1
28,1198.0,4,0,83058,2,1146,1,695000.0,2020,5,0
28,1198.0,4,2,51275,2,1144,3,724000.0,2020,5,1
14,1493.0,1,0,40000,2,1474,1,1295000.0,2020,5,1
1,1995.0,1,0,156000,2,1907,1,2000000.0,2017,5,0
10,1197.0,4,1,20543,2,843,1,620000.0,2019,5,0
8,3198.0,1,0,220000,2,683,1,1850000.0,2016,7,0
0,1968.0,1,0,55000,2,1249,1,1950000.0,2016,5,0
19,1248.0,1,1,80000,2,1599,1,300000.0,2010,5,1
19,1462.0,4,1,10000,2,699,1,1050000.0,2023,7,1
19,1462.0,4,1,25330,2,1852,1,875000.0,2021,5,0
14,1353.0,4,1,60000,2,1467,3,1150000.0,2019,5,0
17,1451.0,4,1,13368,2,889,1,2100000.0,2020,5,1
28,1199.0,4,0,92454,2,1688,1,439000.0,2020,5,1
10,1197.0,4,3,48286,2,825,1,469000.00000000006,2018,5,1
9,1198.0,4,3,34750,2,203,3,499000.0,2016,5,0
26,999.0,4,2,38326,2,1026,1,392000.0,2021,5,1
18,1197.0,4,0,128398,2,1969,1,405000.0,2016,5,1
9,1199.0,4,1,20000,2,204,1,869999.9999999999,2022,5,0
26,1461.0,1,1,160000,2,590,4,325000.0,2012,5,1
10,998.0,4,0,28000,2,1776,4,750000.0,2019,5,0
14,1493.0,1,1,30000,2,321,1,1700000.0,2024,7,0
28,1199.0,4,1,60000,2,1659,3,350000.0,2016,5,1
19,1197.0,4,0,39000,2,1563,1,530000.0,2018,5,1
1,1995.0,1,1,120000,2,1894,1,2000000.0,2018,5,0
0,1968.0,1,0,115000,2,98,3,1150000.0,2015,5,0
10,1197.0,4,1,65298,2,2108,1,550000.0,2017,5,1
10,1197.0,4,0,35811,2,821,3,445000.0,2018,5,1
19,1197.0,4,0,34500,2,1594,1,585000.0,2019,5,1
9,1199.0,4,1,132000,2,987,3,390000.0,2015,5,1
13,1956.0,1,0,65000,2,485,1,1050000.0,2017,5,1
27,1498.0,4,0,30000,2,1493,1,1590000.0,2022,5,0
28,1199.0,4,0,31000,2,1231,1,750000.0,2022,5,0
19,1248.0,1,1,120000,2,1556,1,595000.0,2017,5,0
21,1991.0,4,1,42000,2,6,4,1550000.0,2015,5,0
19,1248.0,1,0,90000,2,1846,1,850000.0,2019,5,0
10,1353.0,4,0,24000,2,550,1,1500000.0,2020,5,0
3,1150.0,4,1,40000,2,241,4,1500000.0,2008,5,1
10,1086.0,4,0,22583,2,1434,1,477000.0,2019,5,0
9,1498.0,4,0,42972,2,410,1,920000.0,2020,5,1
21,2925.0,1,0,15000,2,49,1,12000000.0,2023,7,0
19,1197.0,4,1,40000,2,247,1,635000.0,2018,5,0
19,1462.0,4,0,59000,2,696,1,900000.0,2019,7,1
1,1995.0,1,0,112000,2,1903,1,2500000.0,2018,5,0
17,1498.0,4,0,3000,2,224,1,1625000.0,2024,5,0
9,1199.0,4,2,56990,2,985,3,502000.0,2017,5,0
19,1197.0,4,0,3400,2,1890,1,725000.0,2023,5,1
10,1591.0,4,0,37000,2,521,1,1275000.0,2020,5,1
24,1198.0,4,2,71076,2,1123,3,424000.0,2017,5,0
29,2755.0,1,0,133000,2,764,3,2950000.0,2020,7,1
14,998.0,4,1,50000,2,1501,1,1070000.0,2021,5,1
28,1199.0,4,3,79339,2,1683,1,433000.0,2020,5,0
1,1995.0,1,1,120000,2,28,4,1990000.0,2017,5,0
10,1396.0,1,1,70000,2,2094,1,550000.0,2016,5,1
10,1498.0,1,1,68161,2,1778,1,949000.0,2022,5,1
30,1199.0,1,0,61656,2,1201,3,395000.0,2014,5,1
19,998.0,4,0,64325,2,82,1,295000.0,2013,5,1
21,1950.0,1,0,30000,2,2123,1,7000000.0,2020,5,0
19,1197.0,4,1,10000,2,253,1,1050000.0,2024,5,1
10,1197.0,4,0,32000,2,821,1,525000.0,2019,5,1
28,624.0,4,1,30000,2,1133,4,150000.0,2016,5,0
8,3198.0,1,1,50000,2,675,1,2895000.0,2018,7,0
14,1493.0,1,3,38470,2,1497,1,1095000.0,2020,5,1
10,1197.0,4,1,74366,2,828,1,501000.0,2019,5,0
29,1197.0,4,1,30000,2,719,1,200000.0,2016,5,1
26,1498.0,4,2,21620,2,582,3,701000.0,2018,5,0
10,1197.0,4,1,4815,2,841,1,691000.0,2021,5,0
1,1995.0,1,0,46000,2,1898,1,3375000.0,2021,5,0
9,1497.0,4,0,54000,2,414,1,825000.0,2018,5,1
28,624.0,4,1,40000,2,1132,1,825000.0,2011,4,1
10,1197.0,4,1,50000,2,2108,1,400000.0,2013,5,1
30,1198.0,4,1,40000,2,1214,3,500000.0,2017,5,1
26,1461.0,1,0,86000,2,589,3,490000.00000000006,2014,5,1
19,1197.0,0,0,80637,2,1583,1,700000.0,2022,5,1
29,2393.0,1,0,3000,2,975,1,3000000.0,2023,7,1
10,1197.0,4,3,45528,2,2113,1,731000.0,2021,5,0
13,1956.0,1,0,45000,2,477,1,1890000.0,2020,5,0
9,1497.0,4,0,39000,2,416,1,975000.0,2019,5,0
19,998.0,4,2,66959,2,347,3,301000.0,2014,5,0
8,1498.0,1,1,60000,2,220,1,575000.0,2017,5,1
9,1497.0,4,3,78691,2,443,1,645000.0,2019,5,1
19,1248.0,1,0,95535,2,1602,1,455000.0,2013,5,1
10,1197.0,4,1,50000,2,826,3,410000.0,2018,5,1
10,998.0,4,0,13500,2,1775,1,925000.0,2021,5,1
19,1462.0,4,1,10000,2,699,1,1100000.0,2023,7,1
27,999.0,4,0,54391,2,1332,1,763000.0,2021,5,1
1,2993.0,1,0,38000,2,70,1,2700000.0,2015,5,0
1,1995.0,1,1,60000,2,30,3,2900000.0,2018,5,0
9,1199.0,4,1,28438,2,985,1,547000.0,2016,5,0
10,1197.0,4,2,56460,2,849,3,507000.0,2021,5,1
19,1197.0,4,0,33821,2,915,1,514000.0,2022,5,1
10,1493.0,1,1,120000,2,1805,3,215000.0,2007,5,1
10,1997.0,1,0,20000,2,1723,1,3500000.0,2024,5,0
29,1462.0,4,0,48037,2,1729,1,925000.0,2022,5,1
19,1197.0,4,0,24985,2,1605,3,581000.0,2019,5,1
22,1998.0,4,0,35000,2,505,1,3600000.0,2018,5,0
9,1498.0,4,1,30687,2,407,1,1175000.0,2020,5,1
10,1197.0,4,0,5000,2,848,1,690000.0,2021,5,1
9,1497.0,4,0,61383,2,439,3,659000.0,2017,5,0
10,1591.0,4,0,56590,2,1829,1,800000.0,2019,5,1
19,1462.0,4,1,77594,2,696,3,498000.00000000006,2012,7,1
17,998.0,2,0,25713,3,2042,1,1890000.0,2023,5,0
19,998.0,4,0,53000,2,354,1,390000.0,2019,5,1
28,1956.0,1,0,80000,2,867,1,1810000.0,2022,5,0
19,796.0,4,1,93617,2,149,1,335000.0,2020,5,1
19,1197.0,4,0,38000,2,1585,1,745000.0,2022,5,0
9,1199.0,4,0,53569,2,188,3,530000.0,2019,5,1
19,998.0,4,2,54879,2,357,1,454000.0,2022,5,1
9,1498.0,1,1,68000,2,986,1,450000.0,2017,5,1
9,1497.0,4,1,50276,2,401,1,690000.0,2016,5,1
26,999.0,4,1,10000,2,1047,1,915000.0,2024,5,0
19,1197.0,4,1,70000,2,1585,1,830000.0000000001,2021,5,0
30,1498.0,4,1,30000,2,1833,1,1600000.0,2022,5,0
1,1995.0,1,0,55000,2,28,1,3600000.0,2018,5,0
19,998.0,4,1,30000,2,361,1,355000.0,2015,5,1
28,998.0,2,1,20000,2,1671,1,965000.0,2023,5,0
19,998.0,4,1,20000,2,1379,1,460000.0,2021,5,0
19,1248.0,1,1,86000,2,1552,1,670000.0,2017,5,0
10,998.0,4,1,50000,2,1771,1,850000.0,2021,5,1
19,998.0,4,0,43305,2,1377,1,450000.0,2021,5,1
14,1493.0,1,1,120000,2,1473,1,1150000.0,2019,5,0
5,1198.0,4,1,80000,2,790,3,300000.0,2016,5,1
30,999.0,4,3,23922,2,1624,1,994000.0,2021,5,1
26,999.0,4,0,32000,2,1026,1,440000.00000000006,2020,5,1
9,1497.0,4,1,40000,2,445,1,800000.0,2017,5,1
24,999.0,4,2,29577,2,1100,1,633000.0,2023,5,1
26,999.0,4,1,10000,2,1713,1,980000.0,2024,7,1
10,1086.0,4,0,31734,2,1434,3,435000.0,2019,5,0
10,1086.0,4,0,67854,2,1439,1,191000.0,2009,5,1
9,1498.0,4,0,50155,2,409,1,1035000.0,2020,5,0
24,1498.0,4,1,160000,2,1522,1,250000.0,2016,5,1
10,1197.0,4,0,16811,2,2088,1,839000.0,2021,5,0
26,1461.0,1,0,110000,2,1444,1,350000.0,2013,5,1
31,1969.0,1,0,120000,2,1933,3,3600000.0,2016,7,0
30,999.0,4,3,57176,2,1627,1,1239000.0,2022,5,0
18,2489.0,1,1,80000,2,2027,1,480000.0,2018,7,1
10,1591.0,4,1,80000,2,1803,3,525000.0,2016,5,1
24,1198.0,4,0,21865,2,1117,3,345000.0,2018,5,1
27,1798.0,4,0,60450,2,1528,1,1900000.0,2018,5,1
10,1482.0,4,1,10000,2,1820,1,1850000.0,2024,5,0
10,998.0,4,0,26000,2,1819,1,1290000.0,2023,5,0
19,998.0,4,0,21437,2,158,1,356000.0,2018,5,0
10,998.0,4,1,30944,2,1775,1,881000.0,2021,5,1
30,1199.0,1,1,160000,2,1202,3,275000.0,2011,5,1
9,1199.0,4,0,77849,2,985,1,509000.0,2017,5,0
19,1298.0,4,1,60000,2,1578,3,260000.0,2010,5,1
8,1498.0,1,0,63319,2,648,3,615000.0,2017,5,1
8,1497.0,4,0,56000,2,639,1,750000.0,2018,5,0
18,2179.0,1,0,85000,2,1990,1,1475000.0,2019,7,1
28,1199.0,4,1,8000,2,1701,1,750000.0,2023,5,0
28,1497.0,1,0,16000,2,169,1,990000.0,2023,5,1
19,998.0,4,0,36000,2,362,1,465000.00000000006,2017,5,0
19,1197.0,4,1,60000,2,250,3,540000.0,2016,5,1
19,1197.0,4,0,40000,2,1548,1,690000.0,2020,5,0
19,796.0,4,1,70000,2,146,1,690000.0,2008,5,1
9,1199.0,4,1,70000,2,988,3,475000.0,2016,5,1
29,1987.0,4,0,16000,2,978,1,3250000.0,2023,7,0
26,999.0,4,0,35000,2,1712,1,650000.0,2021,7,1
15,2179.0,1,0,38000,2,573,3,3150000.0,2018,7,0
10,1396.0,1,1,120000,2,2069,3,320000.0,2012,5,1
18,1198.0,4,0,61561,2,1006,1,367000.0,2017,6,1
28,1199.0,0,1,20000,2,1676,1,600000.0,2023,5,1
18,2184.0,1,0,56000,2,1646,1,1380000.0,2022,4,0
13,1368.0,4,0,28000,2,489,1,2090000.0,2021,5,0
19,1197.0,4,2,74206,2,249,3,471000.0,2016,5,0
8,999.0,4,1,60000,2,646,1,550000.0,2015,5,1
0,1968.0,1,0,23000,2,86,1,2625000.0,2019,5,0
19,1248.0,1,1,60000,2,1846,1,800000.0,2019,5,0
0,2994.0,4,1,1900,4,1388,1,7500000.0,2014,5,0
9,1497.0,4,0,80206,2,428,1,585000.0,2014,5,0
9,1498.0,4,1,13000,2,670,1,1200000.0,2023,5,1
21,1950.0,1,0,55000,2,724,1,5450000.0,2021,5,0
19,1197.0,4,1,40170,2,258,3,612000.0,2020,5,1
19,1197.0,4,1,40000,2,1594,1,600000.0,2021,5,1
19,1462.0,4,1,20000,2,698,1,1120000.0,2023,7,0
10,998.0,4,3,49333,2,1771,1,797000.0,2021,5,1
27,1984.0,4,1,60000,2,1536,1,3500000.0,2021,5,0
19,1197.0,4,0,98685,2,1575,1,420000.0,2015,5,1
19,1462.0,4,1,50000,2,1843,1,745000.0,2021,5,1
8,1499.0,4,0,87148,2,652,1,480000.0,2016,5,1
30,1197.0,4,1,60001,2,1752,1,630000.0,2015,5,0
10,1197.0,4,1,10000,2,2112,1,940000.0,2024,5,0
19,998.0,4,0,39382,2,347,1,460000.0,2018,5,0
13,1956.0,1,1,30000,2,1111,1,3500000.0,2022,7,0
26,999.0,4,0,34457,2,1049,1,680000.0,2021,5,1
24,999.0,4,2,31126,2,1093,3,699000.0,2022,5,0
27,1498.0,1,1,160000,2,1330,1,800000.0,2017,5,1
19,1197.0,4,1,56000,2,255,1,615000.0,2019,5,1
19,1197.0,4,0,77077,2,905,1,540000.0,2020,5,0
26,999.0,4,3,23199,2,1023,1,496000.0,2022,5,0
19,1248.0,1,1,70000,2,1572,1,450000.0,2013,5,1
19,998.0,4,0,78000,2,1878,1,375000.0,2016,5,1
19,1197.0,4,1,20000,2,253,1,780000.0,2022,5,1
29,2755.0,1,1,137297,2,764,3,2700000.0,2019,7,1
17,1996.0,1,0,76046,2,808,1,2900000.0,2022,6,0
9,1498.0,1,0,59537,2,1859,1,825000.0,2019,5,1
9,1497.0,4,2,98236,2,429,1,665000.0,2018,5,0
19,1197.0,4,0,73369,2,248,3,516000.0,2018,5,0
8,1498.0,1,1,97771,2,637,1,643000.0,2018,5,1
9,1198.0,4,0,46985,2,989,1,480000.0,2015,5,1
10,1197.0,4,0,80093,2,2079,1,479000.0,2016,5,1
19,796.0,4,1,70000,2,146,1,100000.0,2008,5,1
19,1197.0,4,1,30000,2,917,1,620000.0,2022,5,0
19,998.0,4,0,22800,2,1378,1,490000.00000000006,2021,5,1
8,1399.0,1,1,120000,2,753,3,210000.0,2012,5,1
10,1086.0,4,1,72110,2,1443,1,185000.0,2006,5,1
26,999.0,4,0,37000,2,1712,1,535000.0,2021,7,1
10,1999.0,4,0,39000,2,666,1,1175000.0,2019,5,0
19,1197.0,4,0,85876,2,249,1,543000.0,2017,5,0
30,1498.0,1,1,80000,2,1744,1,780000.0,2018,5,1
30,999.0,4,1,72045,2,1218,3,836000.0,2021,5,0
19,1248.0,1,0,60000,2,1372,1,795000.0,2019,5,1
10,1396.0,1,0,48000,2,2065,1,675000.0,2018,5,1
9,1199.0,4,3,88057,2,204,1,604000.0,2019,5,0
30,1199.0,4,0,115588,2,1205,1,590000.0,2018,5,1
30,1498.0,1,0,90000,2,1744,1,590000.0,2016,5,1
19,1197.0,4,0,17000,2,1594,1,620000.0,2019,5,1
10,1197.0,4,1,50000,2,235,1,650000.0,2021,5,1
8,1498.0,1,1,100000,2,647,3,430000.0,2016,5,1
21,2987.0,1,0,70000,2,43,3,1950000.0,2012,7,0
8,1596.0,4,1,120000,2,745,3,189000.0,2010,5,1
24,1198.0,4,0,60922,2,1123,3,395000.0,2017,5,0
28,1497.0,1,0,64008,2,169,1,663000.0,2020,5,1
9,1497.0,4,1,120000,2,445,3,650000.0,2018,5,1
19,1248.0,1,0,70716,2,1560,1,475000.0,2014,5,1
24,999.0,4,1,30478,2,1097,1,648000.0,2021,5,1
9,1497.0,4,0,75378,2,433,3,509000.0,2016,5,1
30,1197.0,4,0,70000,2,1752,1,600000.0,2016,5,0
17,1498.0,4,1,23679,2,227,1,1525000.0,2014,5,1
9,1198.0,4,1,80000,2,284,1,275000.0,2014,5,1
14,1493.0,1,1,120000,2,1485,1,1150000.0,2019,5,0
21,2987.0,1,1,60000,2,1357,3,4000000.0,2015,5,0
26,999.0,4,2,26871,2,1023,1,493000.0,2023,5,0
27,1498.0,1,1,180000,2,1330,1,720000.0,2017,5,1
10,1086.0,4,1,58314,2,1426,1,425000.0,2020,5,1
19,1197.0,4,0,5000,2,254,1,925000.0,2022,5,0
21,2987.0,1,1,120000,2,620,0,700000.0,2009,5,0
1,1995.0,1,0,75000,2,1904,3,3850000.0,2020,5,0
3,936.0,1,1,150000,2,261,1,220000.00000000003,2012,5,1
27,999.0,4,1,80000,2,1332,1,800000.0,2020,5,1
1,2993.0,1,0,85000,2,1926,3,5500000.0,2017,5,0
14,1493.0,1,0,15000,2,319,1,2090000.0,2024,7,1
10,998.0,4,1,40000,2,1771,1,825000.0,2021,5,1
19,1248.0,1,0,136000,2,1600,1,575000.0,2017,5,1
28,1199.0,4,1,45000,2,1164,1,1190000.0,2022,5,1
19,998.0,4,1,70000,2,1885,3,425000.0,2018,5,1
19,1197.0,4,0,90000,2,1594,3,435000.0,2015,5,1
17,1498.0,4,1,25000,2,224,3,1730000.0,2016,5,0
10,1591.0,4,0,21000,2,531,3,815000.0,2016,5,1
1,1995.0,1,0,70000,2,1904,3,2400000.0,2016,5,0
27,999.0,4,1,10000,2,1060,1,1600000.0,2022,5,0
10,1197.0,4,1,40000,2,2056,4,175000.0,2009,5,1
24,999.0,4,1,5318,2,1099,1,515000.00000000006,2021,5,1
30,999.0,4,1,42920,2,1205,1,609000.0,2019,5,1
19,998.0,4,2,44330,2,346,3,363000.0,2017,5,1
19,998.0,4,0,52100,2,1882,1,375000.0,2017,5,1
28,1199.0,4,1,10000,2,1163,1,1050000.0,2023,5,0
29,1197.0,4,0,16000,2,802,1,725000.0,2020,5,1
19,1462.0,4,0,42000,2,704,1,1070000.0,2020,7,1
30,999.0,4,0,21000,2,1218,1,940000.0,2021,5,0
14,1353.0,4,1,61900,2,1465,1,1071000.0,2019,5,1
9,1199.0,4,1,30000,2,202,1,740000.0,2021,5,1
19,998.0,4,0,51000,2,1381,1,485000.0,2022,5,1
17,1956.0,1,0,90000,2,884,1,1600000.0,2021,5,1
19,1197.0,4,0,63000,2,1888,1,529000.0,2020,5,1
19,998.0,4,1,63908,2,346,3,452000.0,2021,5,1
1,1995.0,1,0,30000,2,31,3,4500000.0,2022,5,0
10,1197.0,4,0,90073,2,824,3,399000.0,2018,5,0
14,1493.0,1,1,26000,2,1460,1,1250000.0,2021,5,1
1,2993.0,1,0,43000,2,1921,1,7900000.0,2020,5,0
13,1956.0,1,1,40000,2,480,3,1400000.0,2020,5,0
27,1968.0,1,1,160000,2,1075,4,250000.0,2011,5,0
10,1197.0,4,0,18013,2,828,1,531000.0,2018,5,0
10,1591.0,4,2,43131,2,516,1,830000.0000000001,2019,5,1
27,1498.0,4,0,47000,2,1063,1,1445000.0,2021,5,1
10,1197.0,4,0,69732,2,2052,3,350000.0,2012,5,1
28,1199.0,4,0,37370,2,164,1,510000.0,2020,5,1
28,1199.0,4,1,10000,2,1155,1,1298000.0,2024,5,1
10,1197.0,4,0,30572,2,843,1,610000.0,2020,5,0
19,998.0,4,0,7358,2,1385,1,480000.0,2022,5,1
8,1499.0,4,0,25358,2,651,3,549000.0,2016,5,0
19,1248.0,1,1,150000,2,1599,1,320000.0,2009,5,1
14,1493.0,1,1,60000,2,1471,1,1000000.0,2019,5,1
19,1373.0,4,0,55997,2,691,1,811000.0,2016,7,1
9,1498.0,1,0,89400,2,419,1,560000.0,2015,5,1
29,2755.0,1,0,130000,2,764,1,3450000.0,2020,7,1
19,1248.0,1,0,80000,2,1556,1,650000.0,2017,5,0
9,1498.0,1,0,69218,2,188,1,510000.0,2015,5,1
18,1999.0,4,2,48910,2,2010,1,2069000.0,2022,7,0
26,999.0,4,0,41000,2,1034,1,435000.0,2020,5,1
19,796.0,4,0,43769,2,141,1,292000.0,2016,5,1
10,1197.0,4,2,60299,2,852,3,341000.0,2014,5,1
10,1197.0,4,1,60000,2,2065,3,490000.00000000006,2018,5,1
21,1950.0,1,0,7000,2,724,1,6200000.0,2021,5,0
6,1242.0,4,1,90000,2,1200,0,180000.0,2002,5,1
27,1968.0,1,1,160000,2,1527,3,500000.0,2012,5,0
